regulator	target_candidate	ortholog_module_status	ME	PE
b0683	b1068	0	0	0
b0683	b1069	1	0	0
b0683	b1070	0	0	0
b0683	b1071	0	0	0
b0683	b1072	0	0	0
b0683	b1073	1	0	0
b0683	b1074	1	0	0
b0683	b1075	1	0	0
b0683	b1076	1	0	0
b0683	b1077	1	0	0
b0683	b1078	1	0	0
b0683	b1079	1	0	0
b0683	b1080	1	0	0
b0683	b1081	1	0	0
b0683	b1082	1	0	0
b0683	b1083	1	0	0
b0683	b1084	1	0	0
b0683	b1085	0	0	0
b0683	b1086	1	0	0
b0683	b1087	1	0	0
b0683	b1088	1	0	0
b0683	b1089	1	0	0
b0683	b1090	1	0	0
b0683	b1091	1	0	0
b0683	b1092	1	0	0
b0683	b1093	1	0	0
b0683	b1094	1	0	0
b0683	b1095	1	0	0
b0683	b1096	1	0	0
b0683	b1097	1	0	0
b0683	b1098	1	0	0
b0683	b1099	1	0	0
b0683	b1100	1	0	0
b0683	b1101	0	0	0
b0683	b1102	1	0	0
b0683	b1103	1	0	0
b0683	b1104	0	0	0
b0683	b1105	0	0	0
b0683	b1106	0	0	0
b0683	b1107	1	0	0
b0683	b1108	0	0	0
b0683	b1109	1	0	0
b0683	b1110	1	0	0
b0683	b1111	1	0	0
b0683	b1112	0	0	0
b0683	b1113	1	0	0
b0683	b1114	1	1	0
b0683	b1115	0	0	0
b0683	b1116	0	0	0
b0683	b1117	1	0	0
b0683	b1118	1	0	0
b0683	b1119	0	0	0
b0683	b1120	1	0	0
b0683	b1121	0	1	0
b0683	b1122	0	0	0
b0683	b1123	0	0	0
b0683	b1124	1	0	0
b0683	b1125	1	0	0
b0683	b1126	0	0	0
b0683	b1127	0	0	0
b0683	b1128	1	0	0
b0683	b1129	1	0	0
b0683	b1130	1	0	0
b0683	b1131	1	0	0
b0683	b1132	1	0	0
b0683	b1133	1	0	0
b0683	b1134	1	0	0
b0683	b1135	1	0	0
b0683	b1136	1	0	0
b0683	b1137	0	0	0
b0683	b1138	0	0	0
b0683	b1139	0	0	0
b0683	b1140	0	0	0
b0683	b1141	0	0	0
b0683	b1143	0	0	0
b0683	b1144	0	0	0
b0683	b1145	0	0	0
b0683	b1146	0	0	0
b0683	b1147	0	0	0
b0683	b1148	0	0	0
b0683	b1150	0	0	0
b0683	b1151	0	0	0
b0683	b1152	0	0	0
b0683	b1153	0	0	0
b0683	b1154	0	0	0
b0683	b1155	0	0	0
b0683	b1156	0	0	0
b0683	b1157	0	0	0
b0683	b1158	1	0	0
b0683	b1159	0	0	0
b0683	b1160	0	0	0
b0683	b1161	0	0	0
b0683	b1162	1	0	0
b0683	b1163	1	0	0
b0683	b1164	0	0	0
b0683	b1165	0	0	0
b0683	b1166	0	0	0
b0683	b1167	0	0	0
b0683	b1168	1	1	0
b0683	b1171	0	0	0
b0683	b1172	0	0	0
b0683	b1174	1	0	0
b0683	b1175	1	0	0
b0683	b1176	1	0	0
b0683	b1177	0	0	0
b0683	b1178	0	0	0
b0683	b1179	1	0	0
b0683	b1180	1	0	0
b0683	b1181	1	0	0
b0683	b1182	0	0	0
b0683	b1183	0	0	0
b0683	b1184	0	0	0
b0683	b1185	1	0	0
b0683	b1186	1	0	0
b0683	b1187	0	0	0
b0683	b1188	1	0	0
b0683	b1189	1	0	0
b0683	b1190	1	0	0
b0683	b1191	1	0	0
b0683	b1192	1	0	0
b0683	b1193	0	0	0
b0683	b1194	0	0	0
b0683	b1195	0	0	0
b0683	b1196	0	0	0
b0683	b1197	1	0	0
b0683	b1198	0	0	0
b0683	b1199	0	0	0
b0683	b1200	0	0	0
b0683	b1201	0	0	0
b0683	b1202	0	0	0
b0683	b1203	1	0	0
b0683	b1204	1	0	0
b0683	b1205	0	0	0
b0683	b1206	1	0	0
b0683	b1207	1	0	0
b0683	b1208	1	0	0
b0683	b1209	1	0	0
b0683	b1210	1	0	0
b0683	b1211	1	0	0
b0683	b1212	1	0	0
b0683	b1213	0	0	0
b0683	b1214	1	0	0
b0683	b1215	1	0	0
b0683	b1216	0	0	0
b0683	b1217	0	0	0
b0683	b1218	0	0	0
b0683	b1219	0	0	0
b0683	b1220	0	0	0
b0683	b1221	1	0	0
b0683	b1222	1	0	0
b0683	b1223	1	0	0
b0683	b1224	1	0	0
b0683	b1225	1	0	0
b0683	b1226	1	0	0
b0683	b1227	1	0	0
b0683	b1229	0	0	0
b0683	b1232	1	0	0
b0683	b1233	1	0	0
b0683	b1234	1	0	0
b0683	b1235	1	0	0
b0683	b1236	1	0	0
b0683	b1237	0	0	0
b0683	b1238	0	0	0
b0683	b1241	0	0	0
b0683	b1242	0	0	0
b0683	b1243	0	1	0
b0683	b1244	0	0	0
b0683	b1245	0	0	0
b0683	b1246	0	0	0
b0683	b1247	0	0	0
b0683	b1248	0	0	0
b0683	b1249	1	0	0
b0683	b1250	0	0	0
b0683	b1251	1	0	0
b0683	b1252	1	0	1
b0683	b1253	1	0	0
b0683	b1254	1	0	0
b0683	b1255	0	0	0
b0683	b1256	1	0	0
b0683	b1257	1	0	0
b0683	b1258	0	0	0
b0683	b1259	1	0	0
b0683	b1260	1	0	0
b0683	b1261	1	0	0
b0683	b1262	1	0	0
b0683	b1263	1	0	0
b0683	b1264	1	0	0
b0683	b1265	0	0	0
b0683	b1266	1	0	0
b0683	b1267	1	0	0
b0683	b1268	0	0	0
b0683	b1269	1	0	0
b0683	b1270	1	0	0
b0683	b1271	1	0	0
b0683	b1272	1	0	0
b0683	b1273	0	0	0
b0683	b1274	1	0	0
b0683	b1275	1	0	0
b0683	b1276	1	0	0
b0683	b1277	1	0	0
b0683	b1278	0	0	0
b0683	b1279	0	0	0
b0683	b1280	0	0	0
b0683	b1281	1	0	0
b0683	b1282	1	0	0
b0683	b1283	0	0	0
b0683	b1284	0	0	0
b0683	b1285	1	0	0
b0683	b1286	0	0	0
b0683	b1287	0	0	0
b0683	b1288	1	0	0
b0683	b1289	0	0	0
b0683	b1290	0	0	0
b0683	b1291	0	0	0
b0683	b1292	0	0	0
b0683	b1293	0	0	0
b0683	b1294	0	0	0
b0683	b1295	0	0	0
b0683	b1296	1	0	0
b0683	b1297	1	0	0
b0683	b1298	1	0	0
b0683	b1299	1	0	0
b0683	b1300	1	0	0
b0683	b1301	1	0	0
b0683	b1302	0	0	0
b0683	b1303	0	0	0
b0683	b1304	0	0	0
b0683	b1305	0	0	0
b0683	b1306	0	0	0
b0683	b1307	0	0	0
b0683	b1308	0	0	0
b0683	b1309	0	0	0
b0683	b1310	1	0	0
b0683	b1311	0	0	0
b0683	b1312	1	0	0
b0683	b1313	0	0	0
b0683	b1314	0	0	0
b0683	b1315	0	0	0
b0683	b1316	0	0	0
b0683	b1317	0	0	0
b0683	b1319	0	0	0
b0683	b1320	0	0	0
b0683	b1321	0	0	0
b0683	b1322	0	0	0
b0683	b1323	1	0	0
b0683	b1324	1	0	0
b0683	b1325	1	0	0
b0683	b1326	0	0	0
b0683	b1327	1	0	0
b0683	b1328	1	0	0
b0683	b1329	0	0	0
b0683	b1330	0	0	0
b0683	b1331	0	0	0
b0683	b1332	0	0	0
b0683	b1333	1	0	0
b0683	b1334	1	0	0
b0683	b1335	1	0	0
b0683	b1336	0	0	0
b0683	b1337	0	0	0
b0683	b1338	1	0	0
b0683	b1339	1	0	0
b0683	b1340	1	0	0
b0683	b1341	1	0	0
b0683	b1342	1	0	0
b0683	b1344	1	0	0
b0683	b1345	0	0	0
b0683	b1346	0	0	0
b0683	b1347	0	0	0
b0683	b1348	0	0	0
b0683	b1349	0	0	0
b0683	b1350	0	0	0
b0683	b1351	0	0	0
b0683	b1352	0	0	0
b0683	b1353	0	0	0
b0683	b1355	0	0	0
b0683	b1356	0	0	0
b0683	b1357	0	0	0
b0683	b1358	0	0	0
b0683	b1359	0	0	0
b0683	b1360	0	0	0
b0683	b1361	0	0	0
b0683	b1362	0	0	0
b0683	b1363	1	0	0
b0683	b1365	0	0	0
b0683	b1366	0	0	0
b0683	b1368	0	0	0
b0683	b1370	0	0	0
b0683	b1372	0	0	0
b0683	b1373	0	0	0
b0683	b1374	0	1	0
b0683	b1375	0	0	0
b0683	b1376	0	0	0
b0683	b1377	0	0	0
b0683	b1378	0	0	0
b0683	b1379	0	0	0
b0683	b1380	1	0	0
b0683	b1381	0	0	0
b0683	b1382	1	0	0
b0683	b1383	1	0	0
b0683	b1384	1	0	0
b0683	b1385	1	0	0
b0683	b1386	0	0	0
b0683	b1387	0	0	0
b0683	b1388	0	0	0
b0683	b1389	0	0	0
b0683	b1390	0	0	0
b0683	b1391	0	0	0
b0683	b1392	0	0	0
b0683	b1393	1	0	0
b0683	b1394	1	0	0
b0683	b1395	1	0	0
b0683	b1396	1	0	0
b0683	b1397	1	0	0
b0683	b1398	0	0	0
b0683	b1399	0	0	0
b0683	b1400	0	0	0
b0683	b1402	0	0	0
b0683	b1403	0	0	0
b0683	b1404	0	0	0
b0683	b1406	0	0	0
b0683	b1407	0	0	0
b0683	b1408	1	0	0
b0683	b1409	1	0	0
b0683	b1410	1	0	0
b0683	b1411	1	0	0
b0683	b1412	1	0	0
b0683	b1413	1	0	0
b0683	b1414	0	0	0
b0683	b1415	0	0	0
b0683	b1418	0	0	0
b0683	b1419	1	0	0
b0683	b1420	0	0	0
b0683	b1421	1	0	0
b0683	b1422	1	0	0
b0683	b1423	0	0	0
b0683	b1424	0	0	0
b0683	b1426	0	0	0
b0683	b1427	1	0	0
b0683	b1428	0	0	0
b0683	b1429	0	0	0
b0683	b1430	0	0	0
b0683	b1431	0	0	0
b0683	b1432	0	0	0
b0683	b1433	1	0	0
b0683	b1434	1	0	0
b0683	b1435	0	0	0
b0683	b1436	0	0	0
b0683	b1438	0	0	0
b0683	b1439	1	0	0
b0683	b1440	0	0	0
b0683	b1441	0	0	0
b0683	b1442	0	0	0
b0683	b1443	0	0	0
b0683	b1444	0	0	0
b0683	b1445	0	0	0
b0683	b1446	0	0	0
b0683	b1447	0	0	0
b0683	b1448	1	0	0
b0683	b1449	1	0	0
b0683	b1450	1	0	0
b0683	b1451	1	1	0
b0683	b1452	0	1	0
b0683	b1453	0	0	0
b0683	b1454	0	0	0
b0683	b1455	0	0	0
b0683	b1456	0	0	0
b0683	b1457	0	0	0
b0683	b1459	0	0	0
b0683	b1460	0	0	0
b0683	b1461	0	0	0
b0683	b1462	0	0	0
b0683	b1463	1	0	0
b0683	b1464	1	0	0
b0683	b1465	1	0	0
b0683	b1466	1	0	0
b0683	b1467	1	0	0
b0683	b1468	1	0	0
b0683	b1469	1	0	0
b0683	b1471	0	0	0
b0683	b1472	0	0	0
b0683	b1473	0	0	0
b0683	b1474	1	0	0
b0683	b1475	1	0	0
b0683	b1476	1	0	0
b0683	b1477	0	0	0
b0683	b1478	1	1	0
b0683	b1479	1	0	0
b0683	b1480	0	0	0
b0683	b1481	0	0	0
b0683	b1482	1	0	0
b0683	b1483	0	0	0
b0683	b1484	0	0	0
b0683	b1485	0	0	0
b0683	b1486	0	0	0
b0683	b1487	0	0	0
b0683	b1488	0	0	0
b0683	b1489	0	0	0
b0683	b1490	1	0	0
b0683	b1491	0	0	0
b0683	b1492	0	0	0
b0683	b1493	0	0	0
b0683	b1494	1	0	0
b0683	b1495	0	0	0
b0683	b1496	0	1	0
b0683	b1497	1	0	0
b0683	b1498	0	0	0
b0683	b1499	0	0	0
b0683	b1500	0	0	0
b0683	b1501	1	0	0
b0683	b1502	0	0	0
b0683	b1503	0	0	0
b0683	b1504	0	0	0
b0683	b1505	0	0	0
b0683	b1506	0	0	0
b0683	b1507	0	0	0
b0683	b1508	0	0	0
b0683	b1511	0	0	0
b0683	b1512	0	0	0
b0683	b1513	0	0	0
b0683	b1514	0	0	0
b0683	b1515	0	0	0
b0683	b1516	0	0	0
b0683	b1517	0	0	0
b0683	b1518	1	0	0
b0683	b1519	1	0	0
b0683	b1520	0	0	0
b0683	b1521	0	0	0
b0683	b1522	0	0	0
b0683	b1523	0	0	0
b0683	b1524	1	0	0
b0683	b1525	0	0	0
b0683	b1526	1	0	0
b0683	b1527	0	0	0
b0683	b1528	1	0	0
b0683	b1529	1	0	0
b0683	b1530	1	0	0
b0683	b1531	1	0	0
b0683	b1532	0	0	0
b0683	b1533	1	0	0
b0683	b1534	1	0	0
b0683	b1535	0	0	0
b0683	b1536	0	0	0
b0683	b1537	0	0	0
b0683	b1538	0	0	0
b0683	b1539	1	0	0
b0683	b1540	0	0	0
b0683	b1541	0	0	0
b0683	b1542	1	0	0
b0683	b1544	0	0	0
b0683	b1545	0	1	0
b0683	b1546	0	0	0
b0683	b1547	0	0	0
b0683	b1548	0	1	0
b0683	b1549	0	0	0
b0683	b1550	0	0	0
b0683	b1551	0	0	0
b0683	b1552	1	0	0
b0683	b1553	0	0	0
b0683	b1554	0	0	0
b0683	b1555	0	0	0
b0683	b1556	0	0	0
b0683	b1557	1	0	0
b0683	b1558	0	0	0
b0683	b1559	0	0	0
b0683	b1560	0	0	0
b0683	b1561	0	0	0
b0683	b1562	0	0	0
b0683	b1563	0	0	0
b0683	b1564	0	0	0
b0683	b1565	0	0	0
b0683	b1566	0	0	0
b0683	b1567	0	0	0
b0683	b1568	0	0	0
b0683	b1569	0	0	0
b0683	b1570	0	0	0
b0683	b1571	0	0	0
b0683	b1572	0	0	0
b0683	b1573	0	0	0
b0683	b1575	0	0	0
b0683	b1576	0	0	0
b0683	b1577	0	0	0
b0683	b1578	0	0	0
b0683	b1579	0	0	0
b0683	b1580	0	0	0
b0683	b1581	0	0	0
b0683	b1582	0	1	0
b0683	b1583	0	1	0
b0683	b1584	1	0	0
b0683	b1585	0	0	0
b0683	b1586	1	0	0
b0683	b1587	0	0	0
b0683	b1588	0	0	0
b0683	b1589	0	0	0
b0683	b1590	0	0	0
b0683	b1591	0	0	0
b0683	b1592	0	0	0
b0683	b1593	1	0	0
b0683	b1594	0	0	0
b0683	b1595	1	0	0
b0683	b1596	1	0	0
b0683	b1597	0	0	0
b0683	b1598	0	0	0
b0683	b1599	1	0	0
b0683	b1600	1	1	0
b0683	b1601	0	0	0
b0683	b1602	1	0	0
b0683	b1603	1	0	0
b0683	b1604	0	0	0
b0683	b1605	1	0	0
b0683	b1606	1	0	0
b0683	b1607	1	0	0
b0683	b1608	1	0	0
b0683	b1609	1	0	0
b0683	b1610	0	0	0
b0683	b1611	1	0	0
b0683	b1612	1	0	0
b0683	b1613	0	0	0
b0683	b1614	0	0	0
b0683	b1615	0	0	0
b0683	b1616	0	0	0
b0683	b1617	0	0	0
b0683	b1618	0	0	0
b0683	b1619	0	0	0
b0683	b1620	0	0	0
b0683	b1621	0	0	0
b0683	b1622	0	0	0
b0683	b1623	1	0	0
b0683	b1624	1	0	0
b0683	b1625	0	0	0
b0683	b1626	0	0	0
b0683	b1627	1	0	0
b0683	b1628	1	0	0
b0683	b1629	1	0	0
b0683	b1630	1	0	0
b0683	b1631	1	0	0
b0683	b1632	1	0	0
b0683	b1633	1	0	0
b0683	b1634	0	0	0
b0683	b1635	0	0	0
b0683	b1636	1	0	0
b0683	b1637	1	0	0
b0683	b1638	1	0	0
b0683	b1639	1	0	0
b0683	b1640	1	0	0
b0683	b1641	1	0	0
b0683	b1642	1	0	0
b0683	b1643	0	0	0
b0683	b1644	1	0	0
b0683	b1645	0	0	0
b0683	b1646	0	0	0
b0683	b1647	0	0	0
b0683	b1648	1	0	0
b0683	b1649	1	0	0
b0683	b1650	1	0	0
b0683	b1651	1	0	0
b0683	b1652	1	0	0
b0683	b1653	1	0	0
b0683	b1654	1	0	0
b0683	b1655	1	0	0
b0683	b1656	1	0	0
b0683	b1657	1	0	0
b0683	b1658	1	0	0
b0683	b1659	1	0	0
b0683	b1660	0	0	0
b0683	b1661	1	0	0
b0683	b1662	1	0	0
b0683	b1663	1	0	0
b0683	b1664	0	0	0
b0683	b1667	0	0	0
b0683	b1668	0	0	0
b0683	b1669	0	0	0
b0683	b1670	0	0	0
b0683	b1671	0	0	0
b0683	b1672	0	0	0
b0683	b1673	0	0	0
b0683	b1674	0	1	0
b0683	b1675	0	0	0
b0683	b1676	1	0	0
b0683	b1677	0	0	0
b0683	b1678	1	0	0
b0683	b1679	1	0	0
b0683	b1680	1	0	0
b0683	b1681	0	0	0
b0683	b1682	0	0	0
b0683	b1683	0	0	0
b0683	b1684	0	1	0
b0683	b1685	0	0	0
b0683	b1686	1	0	0
b0683	b1687	0	0	0
b0683	b1688	1	0	0
b0683	b1689	0	0	0
b0683	b1690	0	0	0
b0683	b1691	0	0	0
b0683	b1692	0	0	0
b0683	b1693	0	0	0
b0683	b1694	0	0	0
b0683	b1695	1	0	0
b0683	b1696	0	0	0
b0683	b1697	1	0	0
b0683	b1698	1	0	0
b0683	b1699	1	0	0
b0683	b1700	0	0	0
b0683	b1701	0	0	0
b0683	b1702	1	0	0
b0683	b1703	1	0	0
b0683	b1704	0	0	0
b0683	b1705	0	1	0
b0683	b1706	1	0	0
b0683	b1707	0	0	0
b0683	b1708	1	0	0
b0683	b1709	0	0	0
b0683	b1710	1	0	0
b0683	b1711	1	0	1
b0683	b1712	1	0	0
b0683	b1713	1	0	0
b0683	b1714	1	0	0
b0683	b1715	0	0	0
b0683	b1716	1	0	0
b0683	b1717	0	0	0
b0683	b1718	1	0	0
b0683	b1719	1	0	0
b0683	b1722	0	0	0
b0683	b1723	0	0	0
b0683	b1724	0	0	0
b0683	b1725	0	0	0
b0683	b1726	0	0	0
b0683	b1727	0	0	0
b0683	b1728	0	0	0
b0683	b1729	0	0	0
b0683	b1730	0	0	0
b0683	b1731	0	0	0
b0683	b1732	1	0	0
b0683	b1733	0	0	0
b0683	b1734	0	0	0
b0683	b1735	1	0	0
b0683	b1736	0	0	0
b0683	b1737	0	0	0
b0683	b1738	0	0	0
b0683	b1739	1	0	0
b0683	b1740	1	0	0
b0683	b1741	0	0	0
b0683	b1742	1	0	0
b0683	b1743	0	0	0
b0683	b1744	1	0	0
b0683	b1745	1	0	0
b0683	b1746	1	1	0
b0683	b1747	1	0	0
b0683	b1748	0	0	0
b0683	b1749	1	0	0
b0683	b1750	0	0	0
b0683	b1751	0	0	0
b0683	b1752	0	0	0
b0683	b1753	0	0	0
b0683	b1754	0	0	0
b0683	b1755	0	0	0
b0683	b1756	0	0	0
b0683	b1757	0	0	0
b0683	b1758	0	0	0
b0683	b1759	0	0	0
b0683	b1760	0	0	0
b0683	b1761	1	0	0
b0683	b1762	0	0	0
b0683	b1763	0	0	0
b0683	b1764	1	0	0
b0683	b1765	1	0	0
b0683	b1766	0	0	0
b0683	b1767	1	0	0
b0683	b1768	1	0	0
b0683	b1769	1	0	0
b0683	b1770	0	0	0
b0683	b1771	1	0	0
b0683	b1772	0	0	0
b0683	b1773	1	0	0
b0683	b1774	1	0	0
b0683	b1775	1	0	0
b0683	b1776	0	1	0
b0683	b1777	1	0	0
b0683	b1778	1	0	0
b0683	b1779	0	0	0
b0683	b1780	1	0	0
b0683	b1781	1	0	0
b0683	b1782	0	0	0
b0683	b1783	1	0	0
b0683	b1784	1	0	0
b0683	b1785	0	0	0
b0683	b1786	0	0	0
b0683	b1787	0	0	0
b0683	b1788	0	0	0
b0683	b1789	0	0	0
b0683	b1790	1	0	0
b0683	b1791	1	0	0
b0683	b1792	1	0	0
b0683	b1793	0	0	0
b0683	b1794	0	0	0
b0683	b1795	0	0	0
b0683	b1796	0	0	0
b0683	b1797	0	0	0
b0683	b1798	1	0	0
b0683	b1799	1	0	0
b0683	b1800	0	0	0
b0683	b1801	0	0	0
b0683	b1802	1	0	0
b0683	b1803	1	0	0
b0683	b1804	1	0	0
b0683	b1805	1	0	0
b0683	b1806	0	0	0
b0683	b1807	1	0	0
b0683	b1808	0	0	0
b0683	b1809	1	0	0
b0683	b1810	0	0	0
b0683	b1811	0	0	0
b0683	b1812	1	0	0
b0683	b1813	1	0	0
b0683	b1814	1	0	0
b0683	b1815	0	0	0
b0683	b1816	0	0	0
b0683	b1817	0	0	0
b0683	b1818	0	0	0
b0683	b1819	0	0	0
b0683	b1820	0	0	0
b0683	b1821	1	0	0
b0683	b1822	1	0	0
b0683	b1823	1	0	0
b0683	b1824	0	0	0
b0683	b1825	0	0	0
b0683	b1826	0	0	0
b0683	b1827	1	0	0
b0683	b1828	0	0	0
b0683	b1829	1	0	0
b0683	b1830	1	0	0
b0683	b1831	0	0	0
b0683	b1832	1	0	0
b0683	b1833	0	0	0
b0683	b1834	1	0	0
b0683	b1835	0	0	0
b0683	b1836	0	0	0
b0683	b1837	0	0	0
b0683	b1838	0	0	0
b0683	b1839	0	0	0
b0683	b1840	0	0	0
b0683	b1841	0	0	0
b0683	b1842	0	0	0
b0683	b1843	0	0	0
b0683	b1844	0	0	0
b0683	b1845	1	0	0
b0683	b1846	1	0	0
b0683	b1847	0	0	0
b0683	b1848	1	0	0
b0683	b1849	1	0	0
b0683	b1850	1	0	0
b0683	b1851	1	0	0
b0683	b1852	1	0	0
b0683	b1853	1	0	0
b0683	b1854	1	0	0
b0683	b1855	0	0	0
b0683	b1856	1	0	0
b0683	b1857	1	0	0
b0683	b1858	1	0	0
b0683	b1859	1	0	0
b0683	b1860	1	0	0
b0683	b1861	1	0	0
b0683	b1862	0	0	0
b0683	b1863	1	0	0
b0683	b1864	1	0	0
b0683	b1865	0	0	0
b0683	b1866	1	0	1
b0683	b1867	1	0	0
b0683	b1868	1	0	0
b0683	b1869	0	0	0
b0683	b1870	1	0	0
b0683	b1871	1	0	0
b0683	b1872	0	0	0
b0683	b1873	0	0	0
b0683	b1874	0	0	0
b0683	b1875	0	0	0
b0683	b1876	1	0	0
b0683	b1877	0	0	0
b0683	b1878	0	0	0
b0683	b1879	1	0	0
b0683	b1880	1	0	0
b0683	b1881	1	0	0
b0683	b1882	1	0	0
b0683	b1883	1	0	0
b0683	b1884	1	0	0
b0683	b1885	1	0	0
b0683	b1886	1	0	0
b0683	b1887	1	0	0
b0683	b1888	1	0	0
b0683	b1889	1	0	0
b0683	b1890	1	0	0
b0683	b1891	0	0	0
b0683	b1892	0	1	0
b0683	b1893	0	0	0
b0683	b1894	0	0	0
b0683	b1895	0	0	0
b0683	b1896	0	0	0
b0683	b1897	0	0	0
b0683	b1900	0	0	0
b0683	b1901	0	0	0
b0683	b1902	0	0	0
b0683	b1904	0	0	0
b0683	b1905	0	0	0
b0683	b1906	0	0	0
b0683	b1907	0	0	0
b0683	b1908	0	0	0
b0683	b1912	1	0	0
b0683	b1913	1	0	0
b0683	b1914	1	0	0
b0683	b1915	0	0	0
b0683	b1916	1	1	0
b0683	b1917	0	0	0
b0683	b1918	1	0	0
b0683	b1919	0	0	0
b0683	b1920	1	0	0
b0683	b1921	0	0	0
b0683	b1922	1	0	0
b0683	b1923	1	0	0
b0683	b1924	1	0	0
b0683	b1925	1	0	0
b0683	b1926	0	0	0
b0683	b1927	0	0	0
b0683	b1928	0	0	0
b0683	b1929	1	0	0
b0683	b1930	1	0	0
b0683	b1931	1	0	1
b0683	b1932	0	0	0
b0683	b1936	0	0	0
b0683	b1937	1	0	0
b0683	b1938	1	0	0
b0683	b1939	1	0	0
b0683	b1940	1	0	0
b0683	b1941	1	0	0
b0683	b1942	1	0	0
b0683	b1943	1	0	0
b0683	b1944	1	0	0
b0683	b1945	1	0	0
b0683	b1946	1	0	0
b0683	b1947	0	0	0
b0683	b1948	1	0	0
b0683	b1949	1	0	0
b0683	b1950	1	0	0
b0683	b1951	0	0	0
b0683	b1952	0	0	0
b0683	b1953	0	0	0
b0683	b1955	0	0	0
b0683	b1956	0	0	0
b0683	b1957	0	0	0
b0683	b1958	1	0	0
b0683	b1959	1	0	0
b0683	b1960	0	0	0
b0683	b1961	0	0	0
b0683	b1962	0	0	0
b0683	b1963	0	0	0
b0683	b1967	1	0	0
b0683	b1968	1	0	0
b0683	b1969	0	0	0
b0683	b1970	1	0	0
b0683	b1971	1	0	0
b0683	b1972	1	0	0
b0683	b1973	0	0	0
b0683	b1974	1	0	0
b0683	b1976	1	0	0
b0683	b1978	0	0	0
b0683	b1981	1	0	0
b0683	b1982	1	0	0
b0683	b1983	0	0	0
b0683	b1985	0	0	0
b0683	b1987	0	0	0
b0683	b1988	0	0	0
b0683	b1990	1	0	0
b0683	b1991	1	0	0
b0683	b1992	1	0	0
b0683	b1993	1	0	0
b0683	b1994	0	0	0
b0683	b1996	0	0	0
b0683	b1997	0	0	0
b0683	b1999	0	0	0
b0683	b2000	0	0	0
b0683	b2001	0	0	0
b0683	b2002	0	0	0
b0683	b2003	0	0	0
b0683	b2004	0	0	0
b0683	b2005	0	0	0
b0683	b2006	0	0	0
b0683	b2007	0	0	0
b0683	b2008	0	0	0
b0683	b2009	0	0	0
b0683	b2010	1	0	0
b0683	b2011	1	0	0
b0683	b2012	0	0	0
b0683	b2013	0	0	0
b0683	b2014	0	0	0
b0683	b2015	1	0	0
b0683	b2016	0	0	0
b0683	b2017	0	0	0
b0683	b2018	0	0	0
b0683	b2019	1	0	0
b0683	b2020	1	0	0
b0683	b2021	1	0	0
b0683	b2022	1	0	0
b0683	b2023	1	0	0
b0683	b2024	1	0	0
b0683	b2025	1	0	0
b0683	b2026	1	0	0
b0683	b2027	0	0	0
b0683	b2028	1	0	0
b0683	b2029	0	0	0
b0683	b2030	0	0	0
b0683	b2032	1	0	0
b0683	b2033	0	0	0
b0683	b2034	0	0	0
b0683	b2035	0	0	0
b0683	b2036	0	0	0
b0683	b2037	0	0	0
b0683	b2038	1	0	0
b0683	b2039	1	0	0
b0683	b2040	1	0	0
b0683	b2041	1	0	0
b0683	b2042	1	0	0
b0683	b2043	0	0	0
b0683	b2044	1	0	0
b0683	b2045	0	0	0
b0683	b2046	0	0	0
b0683	b2047	1	0	0
b0683	b2048	1	0	0
b0683	b2049	1	0	0
b0683	b2050	1	0	0
b0683	b2051	0	0	0
b0683	b2052	0	0	0
b0683	b2053	1	0	0
b0683	b2054	0	0	0
b0683	b2055	0	0	0
b0683	b2056	0	0	0
b0683	b2057	0	0	0
b0683	b2058	0	0	0
b0683	b2059	0	0	0
b0683	b2060	1	0	0
b0683	b2061	1	0	0
b0683	b2062	1	0	0
b0683	b2063	1	0	0
b0683	b2064	1	0	0
b0683	b2065	1	0	0
b0683	b2066	0	0	0
b0683	b2067	1	0	0
b0683	b2068	1	0	0
b0683	b2069	1	0	0
b0683	b2070	0	0	0
b0683	b2071	0	0	0
b0683	b2072	0	0	0
b0683	b2073	0	0	0
b0683	b2074	1	0	0
b0683	b2075	1	0	0
b0683	b2076	1	0	0
b0683	b2077	0	0	0
b0683	b2078	0	0	0
b0683	b2079	0	0	0
b0683	b2080	1	0	0
b0683	b2081	1	0	0
b0683	b2082	0	0	0
b0683	b2083	0	0	0
b0683	b2085	0	0	0
b0683	b2086	1	0	0
b0683	b2088	0	0	0
b0683	b2089	1	0	0
b0683	b2091	0	0	0
b0683	b2092	0	0	0
b0683	b2093	0	0	0
b0683	b2094	0	0	0
b0683	b2095	0	0	0
b0683	b2096	1	0	0
b0683	b2097	0	0	0
b0683	b2098	0	0	0
b0683	b2099	0	0	0
b0683	b2100	0	0	0
b0683	b2101	1	0	0
b0683	b2102	0	0	0
b0683	b2103	1	0	0
b0683	b2104	0	0	0
b0683	b2105	1	1	0
b0683	b2106	0	1	0
b0683	b2107	0	0	0
b0683	b2108	0	0	0
b0683	b2109	0	0	0
b0683	b2110	0	0	0
b0683	b2111	0	0	0
b0683	b2112	0	0	0
b0683	b2113	1	0	0
b0683	b2114	1	0	0
b0683	b2118	0	0	0
b0683	b2119	0	1	0
b0683	b2120	0	0	0
b0683	b2121	0	0	0
b0683	b2122	0	0	0
b0683	b2123	0	0	0
b0683	b2124	1	0	0
b0683	b2125	1	0	0
b0683	b2126	1	0	0
b0683	b2127	1	0	0
