regulator	target_candidate	ortholog_module_status	ME	PE
b4043	b1068	0	0	0
b4043	b1069	1	0	0
b4043	b1070	0	0	0
b4043	b1071	0	0	0
b4043	b1072	0	0	0
b4043	b1073	1	0	0
b4043	b1074	1	0	0
b4043	b1075	1	0	0
b4043	b1076	1	0	0
b4043	b1077	1	0	0
b4043	b1078	1	0	0
b4043	b1079	1	0	0
b4043	b1080	1	0	0
b4043	b1081	1	0	0
b4043	b1082	1	0	0
b4043	b1083	1	0	0
b4043	b1084	1	0	0
b4043	b1085	0	0	0
b4043	b1086	1	0	0
b4043	b1087	1	0	0
b4043	b1088	1	0	0
b4043	b1089	1	0	0
b4043	b1090	1	0	0
b4043	b1091	1	0	0
b4043	b1092	1	0	0
b4043	b1093	1	0	0
b4043	b1094	1	0	0
b4043	b1095	1	0	0
b4043	b1096	1	0	0
b4043	b1097	1	0	0
b4043	b1098	1	0	0
b4043	b1099	1	0	0
b4043	b1100	1	0	0
b4043	b1101	0	0	0
b4043	b1102	1	0	0
b4043	b1103	1	0	0
b4043	b1104	0	0	0
b4043	b1105	0	0	0
b4043	b1106	0	0	0
b4043	b1107	1	0	0
b4043	b1108	0	0	0
b4043	b1109	1	0	0
b4043	b1110	1	0	0
b4043	b1111	1	0	0
b4043	b1112	0	0	0
b4043	b1113	1	0	0
b4043	b1114	1	0	0
b4043	b1115	0	0	0
b4043	b1116	0	0	0
b4043	b1117	1	0	0
b4043	b1118	1	0	0
b4043	b1119	0	0	0
b4043	b1120	1	0	0
b4043	b1121	0	0	0
b4043	b1122	0	0	0
b4043	b1123	0	0	0
b4043	b1124	1	0	0
b4043	b1125	1	0	0
b4043	b1126	0	0	0
b4043	b1127	0	0	0
b4043	b1128	1	0	0
b4043	b1129	1	0	0
b4043	b1130	1	0	0
b4043	b1131	1	0	0
b4043	b1132	1	0	0
b4043	b1133	1	0	0
b4043	b1134	1	0	0
b4043	b1135	1	0	0
b4043	b1136	1	0	0
b4043	b1137	0	0	0
b4043	b1138	0	0	0
b4043	b1139	0	0	0
b4043	b1140	0	0	0
b4043	b1141	0	0	0
b4043	b1143	0	0	0
b4043	b1144	0	0	0
b4043	b1145	0	0	0
b4043	b1146	0	0	0
b4043	b1147	0	0	0
b4043	b1148	0	0	0
b4043	b1150	0	0	0
b4043	b1151	0	0	0
b4043	b1152	0	0	0
b4043	b1153	0	0	0
b4043	b1154	0	0	0
b4043	b1155	0	0	0
b4043	b1156	0	0	0
b4043	b1157	0	0	0
b4043	b1158	1	0	0
b4043	b1159	0	0	0
b4043	b1160	0	0	0
b4043	b1161	0	0	0
b4043	b1162	1	0	0
b4043	b1163	1	0	0
b4043	b1164	0	0	0
b4043	b1165	0	0	0
b4043	b1166	0	0	0
b4043	b1167	0	0	0
b4043	b1168	1	0	0
b4043	b1171	0	0	0
b4043	b1172	0	0	0
b4043	b1174	1	0	0
b4043	b1175	1	0	0
b4043	b1176	1	1	0
b4043	b1177	0	1	0
b4043	b1178	0	0	0
b4043	b1179	1	0	0
b4043	b1180	1	0	0
b4043	b1181	1	0	0
b4043	b1182	0	0	0
b4043	b1183	0	1	0
b4043	b1184	0	0	0
b4043	b1185	1	0	0
b4043	b1186	1	0	0
b4043	b1187	0	0	0
b4043	b1188	1	0	0
b4043	b1189	1	0	0
b4043	b1190	1	0	0
b4043	b1191	1	0	0
b4043	b1192	1	0	0
b4043	b1193	0	0	0
b4043	b1194	0	0	0
b4043	b1195	0	0	0
b4043	b1196	0	0	0
b4043	b1197	1	0	0
b4043	b1198	0	0	0
b4043	b1199	0	0	0
b4043	b1200	0	0	0
b4043	b1201	0	0	0
b4043	b1202	0	0	0
b4043	b1203	1	0	0
b4043	b1204	1	0	0
b4043	b1205	0	0	0
b4043	b1206	1	0	0
b4043	b1207	1	0	0
b4043	b1208	1	0	0
b4043	b1209	1	0	0
b4043	b1210	1	0	0
b4043	b1211	1	0	0
b4043	b1212	1	0	0
b4043	b1213	0	0	0
b4043	b1214	1	0	0
b4043	b1215	1	0	0
b4043	b1216	0	0	0
b4043	b1217	0	0	0
b4043	b1218	0	0	0
b4043	b1219	0	0	0
b4043	b1220	0	0	0
b4043	b1221	1	0	0
b4043	b1222	1	0	0
b4043	b1223	1	0	0
b4043	b1224	1	0	0
b4043	b1225	1	0	0
b4043	b1226	1	0	0
b4043	b1227	1	0	0
b4043	b1229	0	0	0
b4043	b1232	1	0	0
b4043	b1233	1	0	0
b4043	b1234	1	0	0
b4043	b1235	1	0	0
b4043	b1236	1	0	0
b4043	b1237	0	0	0
b4043	b1238	0	0	0
b4043	b1241	0	0	0
b4043	b1242	0	0	0
b4043	b1243	0	0	0
b4043	b1244	0	0	0
b4043	b1245	0	0	0
b4043	b1246	0	0	0
b4043	b1247	0	0	0
b4043	b1248	0	0	0
b4043	b1249	1	0	0
b4043	b1250	0	0	0
b4043	b1251	1	0	0
b4043	b1252	1	0	0
b4043	b1253	1	0	0
b4043	b1254	1	0	0
b4043	b1255	0	0	0
b4043	b1256	1	0	0
b4043	b1257	1	0	0
b4043	b1258	0	0	0
b4043	b1259	1	1	0
b4043	b1260	1	0	0
b4043	b1261	1	0	0
b4043	b1262	1	0	0
b4043	b1263	1	0	0
b4043	b1264	1	0	0
b4043	b1265	0	0	0
b4043	b1266	1	0	0
b4043	b1267	1	0	0
b4043	b1268	0	0	0
b4043	b1269	1	0	0
b4043	b1270	1	0	0
b4043	b1271	1	0	0
b4043	b1272	1	0	0
b4043	b1273	0	0	0
b4043	b1274	1	0	0
b4043	b1275	1	0	0
b4043	b1276	1	0	0
b4043	b1277	1	0	0
b4043	b1278	0	0	0
b4043	b1279	0	0	0
b4043	b1280	0	0	0
b4043	b1281	1	0	0
b4043	b1282	1	0	0
b4043	b1283	0	0	0
b4043	b1284	0	0	0
b4043	b1285	1	0	0
b4043	b1286	0	0	0
b4043	b1287	0	0	0
b4043	b1288	1	0	0
b4043	b1289	0	0	0
b4043	b1290	0	0	0
b4043	b1291	0	0	0
b4043	b1292	0	0	0
b4043	b1293	0	0	0
b4043	b1294	0	0	0
b4043	b1295	0	0	0
b4043	b1296	1	0	0
b4043	b1297	1	0	0
b4043	b1298	1	0	0
b4043	b1299	1	0	0
b4043	b1300	1	0	0
b4043	b1301	1	0	0
b4043	b1302	0	0	0
b4043	b1303	0	0	0
b4043	b1304	0	0	0
b4043	b1305	0	0	0
b4043	b1306	0	0	0
b4043	b1307	0	0	0
b4043	b1308	0	0	0
b4043	b1309	0	0	0
b4043	b1310	1	0	0
b4043	b1311	0	0	0
b4043	b1312	1	0	0
b4043	b1313	0	0	0
b4043	b1314	0	0	0
b4043	b1315	0	0	0
b4043	b1316	0	0	0
b4043	b1317	0	0	0
b4043	b1319	0	0	0
b4043	b1320	0	0	0
b4043	b1321	0	0	0
b4043	b1322	0	0	0
b4043	b1323	1	0	0
b4043	b1324	1	0	0
b4043	b1325	1	0	0
b4043	b1326	0	0	0
b4043	b1327	1	0	0
b4043	b1328	1	0	0
b4043	b1329	0	0	0
b4043	b1330	0	0	0
b4043	b1331	0	0	0
b4043	b1332	0	0	0
b4043	b1333	1	0	0
b4043	b1334	1	0	0
b4043	b1335	1	0	0
b4043	b1336	0	0	0
b4043	b1337	0	0	0
b4043	b1338	1	0	0
b4043	b1339	1	0	0
b4043	b1340	1	0	0
b4043	b1341	1	0	0
b4043	b1342	1	0	0
b4043	b1344	1	0	0
b4043	b1345	0	0	0
b4043	b1346	0	0	0
b4043	b1347	0	0	0
b4043	b1348	0	0	0
b4043	b1349	0	0	0
b4043	b1350	0	0	0
b4043	b1351	0	0	0
b4043	b1352	0	0	0
b4043	b1353	0	0	0
b4043	b1355	0	0	0
b4043	b1356	0	0	0
b4043	b1357	0	0	0
b4043	b1358	0	0	0
b4043	b1359	0	0	0
b4043	b1360	0	0	0
b4043	b1361	0	0	0
b4043	b1362	0	0	0
b4043	b1363	1	0	0
b4043	b1365	0	0	0
b4043	b1366	0	0	0
b4043	b1368	0	0	0
b4043	b1370	0	0	0
b4043	b1372	0	0	0
b4043	b1373	0	0	0
b4043	b1374	0	0	0
b4043	b1375	0	0	0
b4043	b1376	0	0	0
b4043	b1377	0	0	0
b4043	b1378	0	0	0
b4043	b1379	0	0	0
b4043	b1380	1	0	0
b4043	b1381	0	0	0
b4043	b1382	1	0	0
b4043	b1383	1	0	0
b4043	b1384	1	0	0
b4043	b1385	1	0	0
b4043	b1386	0	0	0
b4043	b1387	0	0	0
b4043	b1388	0	0	0
b4043	b1389	0	0	0
b4043	b1390	0	0	0
b4043	b1391	0	0	0
b4043	b1392	0	0	0
b4043	b1393	1	0	0
b4043	b1394	1	0	0
b4043	b1395	1	0	0
b4043	b1396	1	0	0
b4043	b1397	1	0	0
b4043	b1398	0	0	0
b4043	b1399	0	0	0
b4043	b1400	0	0	0
b4043	b1402	0	0	0
b4043	b1403	0	0	0
b4043	b1404	0	0	0
b4043	b1406	0	0	0
b4043	b1407	0	0	0
b4043	b1408	1	0	0
b4043	b1409	1	0	0
b4043	b1410	1	0	0
b4043	b1411	1	0	0
b4043	b1412	1	0	0
b4043	b1413	1	0	0
b4043	b1414	0	0	0
b4043	b1415	0	0	0
b4043	b1418	0	0	0
b4043	b1419	1	0	0
b4043	b1420	0	0	0
b4043	b1421	1	0	0
b4043	b1422	1	0	0
b4043	b1423	0	0	0
b4043	b1424	0	0	0
b4043	b1426	0	0	0
b4043	b1427	1	0	0
b4043	b1428	0	0	0
b4043	b1429	0	0	0
b4043	b1430	0	0	0
b4043	b1431	0	0	0
b4043	b1432	0	0	0
b4043	b1433	1	0	0
b4043	b1434	1	0	0
b4043	b1435	0	0	0
b4043	b1436	0	0	0
b4043	b1438	0	0	0
b4043	b1439	1	0	0
b4043	b1440	0	0	0
b4043	b1441	0	0	0
b4043	b1442	0	0	0
b4043	b1443	0	0	0
b4043	b1444	0	0	0
b4043	b1445	0	0	0
b4043	b1446	0	0	0
b4043	b1447	0	0	0
b4043	b1448	1	0	0
b4043	b1449	1	0	0
b4043	b1450	1	0	0
b4043	b1451	1	0	0
b4043	b1452	0	0	0
b4043	b1453	0	0	0
b4043	b1454	0	0	0
b4043	b1455	0	0	0
b4043	b1456	0	0	0
b4043	b1457	0	0	0
b4043	b1459	0	0	0
b4043	b1460	0	0	0
b4043	b1461	0	0	0
b4043	b1462	0	0	0
b4043	b1463	1	0	0
b4043	b1464	1	0	0
b4043	b1465	1	0	0
b4043	b1466	1	0	0
b4043	b1467	1	0	0
b4043	b1468	1	0	0
b4043	b1469	1	0	0
b4043	b1471	0	0	0
b4043	b1472	0	0	0
b4043	b1473	0	0	0
b4043	b1474	1	0	0
b4043	b1475	1	0	0
b4043	b1476	1	0	0
b4043	b1477	0	0	0
b4043	b1478	1	0	0
b4043	b1479	1	0	0
b4043	b1480	0	0	0
b4043	b1481	0	0	0
b4043	b1482	1	0	0
b4043	b1483	0	0	0
b4043	b1484	0	0	0
b4043	b1485	0	0	0
b4043	b1486	0	0	0
b4043	b1487	0	0	0
b4043	b1488	0	0	0
b4043	b1489	0	0	0
b4043	b1490	1	0	0
b4043	b1491	0	0	0
b4043	b1492	0	0	0
b4043	b1493	0	0	0
b4043	b1494	1	0	0
b4043	b1495	0	0	0
b4043	b1496	0	0	0
b4043	b1497	1	0	0
b4043	b1498	0	0	0
b4043	b1499	0	0	0
b4043	b1500	0	0	0
b4043	b1501	1	0	0
b4043	b1502	0	0	0
b4043	b1503	0	0	0
b4043	b1504	0	0	0
b4043	b1505	0	0	0
b4043	b1506	0	0	0
b4043	b1507	0	0	0
b4043	b1508	0	0	0
b4043	b1511	0	0	0
b4043	b1512	0	0	0
b4043	b1513	0	0	0
b4043	b1514	0	0	0
b4043	b1515	0	0	0
b4043	b1516	0	0	0
b4043	b1517	0	0	0
b4043	b1518	1	0	0
b4043	b1519	1	0	0
b4043	b1520	0	0	0
b4043	b1521	0	0	0
b4043	b1522	0	0	0
b4043	b1523	0	0	0
b4043	b1524	1	0	0
b4043	b1525	0	0	0
b4043	b1526	1	0	0
b4043	b1527	0	0	0
b4043	b1528	1	0	0
b4043	b1529	1	0	0
b4043	b1530	1	0	0
b4043	b1531	1	0	0
b4043	b1532	0	0	0
b4043	b1533	1	0	0
b4043	b1534	1	0	0
b4043	b1535	0	0	0
b4043	b1536	0	0	0
b4043	b1537	0	0	0
b4043	b1538	0	0	0
b4043	b1539	1	0	0
b4043	b1540	0	0	0
b4043	b1541	0	0	0
b4043	b1542	1	0	0
b4043	b1544	0	0	0
b4043	b1545	0	0	0
b4043	b1546	0	0	0
b4043	b1547	0	0	0
b4043	b1548	0	0	0
b4043	b1549	0	0	0
b4043	b1550	0	0	0
b4043	b1551	0	0	0
b4043	b1552	1	0	0
b4043	b1553	0	0	0
b4043	b1554	0	0	0
b4043	b1555	0	0	0
b4043	b1556	0	0	0
b4043	b1557	1	0	0
b4043	b1558	0	0	0
b4043	b1559	0	0	0
b4043	b1560	0	0	0
b4043	b1561	0	0	0
b4043	b1562	0	0	0
b4043	b1563	0	0	0
b4043	b1564	0	0	0
b4043	b1565	0	0	0
b4043	b1566	0	0	0
b4043	b1567	0	0	0
b4043	b1568	0	0	0
b4043	b1569	0	0	0
b4043	b1570	0	0	0
b4043	b1571	0	0	0
b4043	b1572	0	0	0
b4043	b1573	0	0	0
b4043	b1575	0	0	0
b4043	b1576	0	0	0
b4043	b1577	0	0	0
b4043	b1578	0	0	0
b4043	b1579	0	0	0
b4043	b1580	0	0	0
b4043	b1581	0	0	0
b4043	b1582	0	0	0
b4043	b1583	0	0	0
b4043	b1584	1	0	0
b4043	b1585	0	0	0
b4043	b1586	1	0	0
b4043	b1587	0	0	0
b4043	b1588	0	0	0
b4043	b1589	0	0	0
b4043	b1590	0	0	0
b4043	b1591	0	0	0
b4043	b1592	0	0	0
b4043	b1593	1	0	0
b4043	b1594	0	0	0
b4043	b1595	1	0	0
b4043	b1596	1	0	0
b4043	b1597	0	0	0
b4043	b1598	0	0	0
b4043	b1599	1	0	0
b4043	b1600	1	1	0
b4043	b1601	0	0	0
b4043	b1602	1	0	0
b4043	b1603	1	0	0
b4043	b1604	0	0	0
b4043	b1605	1	0	0
b4043	b1606	1	0	0
b4043	b1607	1	0	0
b4043	b1608	1	0	0
b4043	b1609	1	0	0
b4043	b1610	0	0	0
b4043	b1611	1	0	0
b4043	b1612	1	0	0
b4043	b1613	0	0	0
b4043	b1614	0	0	0
b4043	b1615	0	0	0
b4043	b1616	0	0	0
b4043	b1617	0	0	0
b4043	b1618	0	0	0
b4043	b1619	0	0	0
b4043	b1620	0	0	0
b4043	b1621	0	0	0
b4043	b1622	0	0	0
b4043	b1623	1	0	0
b4043	b1624	1	0	0
b4043	b1625	0	0	0
b4043	b1626	0	0	0
b4043	b1627	1	0	0
b4043	b1628	1	0	0
b4043	b1629	1	0	0
b4043	b1630	1	0	0
b4043	b1631	1	0	0
b4043	b1632	1	0	0
b4043	b1633	1	0	0
b4043	b1634	0	0	0
b4043	b1635	0	0	0
b4043	b1636	1	0	0
b4043	b1637	1	0	0
b4043	b1638	1	0	0
b4043	b1639	1	0	0
b4043	b1640	1	0	0
b4043	b1641	1	0	0
b4043	b1642	1	0	0
b4043	b1643	0	0	0
b4043	b1644	1	0	0
b4043	b1645	0	1	0
b4043	b1646	0	0	0
b4043	b1647	0	0	0
b4043	b1648	1	0	0
b4043	b1649	1	0	0
b4043	b1650	1	0	0
b4043	b1651	1	0	0
b4043	b1652	1	0	0
b4043	b1653	1	0	0
b4043	b1654	1	0	0
b4043	b1655	1	0	0
b4043	b1656	1	0	0
b4043	b1657	1	0	0
b4043	b1658	1	0	0
b4043	b1659	1	0	0
b4043	b1660	0	0	0
b4043	b1661	1	0	0
b4043	b1662	1	0	0
b4043	b1663	1	0	0
b4043	b1664	0	0	0
b4043	b1667	0	0	0
b4043	b1668	0	0	0
b4043	b1669	0	0	0
b4043	b1670	0	0	0
b4043	b1671	0	0	0
b4043	b1672	0	0	0
b4043	b1673	0	0	0
b4043	b1674	0	0	0
b4043	b1675	0	0	0
b4043	b1676	1	0	0
b4043	b1677	0	0	0
b4043	b1678	1	0	0
b4043	b1679	1	0	0
b4043	b1680	1	1	0
b4043	b1681	0	0	0
b4043	b1682	0	0	0
b4043	b1683	0	0	0
b4043	b1684	0	0	0
b4043	b1685	0	0	0
b4043	b1686	1	0	0
b4043	b1687	0	0	0
b4043	b1688	1	0	0
b4043	b1689	0	0	0
b4043	b1690	0	0	0
b4043	b1691	0	0	0
b4043	b1692	0	0	0
b4043	b1693	0	0	0
b4043	b1694	0	0	0
b4043	b1695	1	0	0
b4043	b1696	0	0	0
b4043	b1697	1	0	0
b4043	b1698	1	0	0
b4043	b1699	1	0	0
b4043	b1700	0	0	0
b4043	b1701	0	0	0
b4043	b1702	1	0	0
b4043	b1703	1	0	0
b4043	b1704	0	0	0
b4043	b1705	0	0	0
b4043	b1706	1	0	0
b4043	b1707	0	0	0
b4043	b1708	1	0	0
b4043	b1709	0	0	0
b4043	b1710	1	0	0
b4043	b1711	1	0	0
b4043	b1712	1	0	0
b4043	b1713	1	0	0
b4043	b1714	1	0	0
b4043	b1715	0	0	0
b4043	b1716	1	0	0
b4043	b1717	0	0	0
b4043	b1718	1	0	0
b4043	b1719	1	0	0
b4043	b1722	0	0	0
b4043	b1723	0	0	0
b4043	b1724	0	0	0
b4043	b1725	0	0	0
b4043	b1726	0	0	0
b4043	b1727	0	0	0
b4043	b1728	0	1	0
b4043	b1729	0	0	0
b4043	b1730	0	0	0
b4043	b1731	0	0	0
b4043	b1732	1	0	0
b4043	b1733	0	0	0
b4043	b1734	0	0	0
b4043	b1735	1	0	0
b4043	b1736	0	0	0
b4043	b1737	0	0	0
b4043	b1738	0	0	0
b4043	b1739	1	0	0
b4043	b1740	1	0	0
b4043	b1741	0	1	0
b4043	b1742	1	0	0
b4043	b1743	0	0	0
b4043	b1744	1	0	0
b4043	b1745	1	0	0
b4043	b1746	1	0	0
b4043	b1747	1	0	0
b4043	b1748	0	0	0
b4043	b1749	1	0	0
b4043	b1750	0	0	0
b4043	b1751	0	0	0
b4043	b1752	0	0	0
b4043	b1753	0	0	0
b4043	b1754	0	0	0
b4043	b1755	0	0	0
b4043	b1756	0	0	0
b4043	b1757	0	0	0
b4043	b1758	0	0	0
b4043	b1759	0	0	0
b4043	b1760	0	0	0
b4043	b1761	1	0	0
b4043	b1762	0	0	0
b4043	b1763	0	0	0
b4043	b1764	1	0	0
b4043	b1765	1	0	0
b4043	b1766	0	0	0
b4043	b1767	1	0	0
b4043	b1768	1	0	0
b4043	b1769	1	0	0
b4043	b1770	0	0	0
b4043	b1771	1	0	0
b4043	b1772	0	0	0
b4043	b1773	1	0	0
b4043	b1774	1	0	0
b4043	b1775	1	0	0
b4043	b1776	0	0	0
b4043	b1777	1	0	0
b4043	b1778	1	0	0
b4043	b1779	0	0	0
b4043	b1780	1	0	0
b4043	b1781	1	0	0
b4043	b1782	0	0	0
b4043	b1783	1	0	0
b4043	b1784	1	0	0
b4043	b1785	0	0	0
b4043	b1786	0	0	0
b4043	b1787	0	0	0
b4043	b1788	0	0	0
b4043	b1789	0	0	0
b4043	b1790	1	0	0
b4043	b1791	1	0	0
b4043	b1792	1	0	0
b4043	b1793	0	0	0
b4043	b1794	0	0	0
b4043	b1795	0	0	0
b4043	b1796	0	0	0
b4043	b1797	0	0	0
b4043	b1798	1	0	0
b4043	b1799	1	0	0
b4043	b1800	0	0	0
b4043	b1801	0	0	0
b4043	b1802	1	0	0
b4043	b1803	1	0	0
b4043	b1804	1	0	0
b4043	b1805	1	0	0
b4043	b1806	0	0	0
b4043	b1807	1	0	0
b4043	b1808	0	0	0
b4043	b1809	1	0	0
b4043	b1810	0	0	0
b4043	b1811	0	0	0
b4043	b1812	1	0	0
b4043	b1813	1	0	0
b4043	b1814	1	0	0
b4043	b1815	0	0	0
b4043	b1816	0	0	0
b4043	b1817	0	0	0
b4043	b1818	0	0	0
b4043	b1819	0	0	0
b4043	b1820	0	0	0
b4043	b1821	1	0	0
b4043	b1822	1	0	0
b4043	b1823	1	0	0
b4043	b1824	0	0	0
b4043	b1825	0	0	0
b4043	b1826	0	0	0
b4043	b1827	1	0	0
b4043	b1828	0	0	0
b4043	b1829	1	0	0
b4043	b1830	1	0	0
b4043	b1831	0	0	0
b4043	b1832	1	0	0
b4043	b1833	0	0	0
b4043	b1834	1	0	0
b4043	b1835	0	0	0
b4043	b1836	0	0	0
b4043	b1837	0	0	0
b4043	b1838	0	0	0
b4043	b1839	0	0	0
b4043	b1840	0	0	0
b4043	b1841	0	0	0
b4043	b1842	0	0	0
b4043	b1843	0	0	0
b4043	b1844	0	0	0
b4043	b1845	1	0	0
b4043	b1846	1	0	0
b4043	b1847	0	0	0
b4043	b1848	1	1	1
b4043	b1849	1	1	0
b4043	b1850	1	0	0
b4043	b1851	1	0	0
b4043	b1852	1	0	0
b4043	b1853	1	0	0
b4043	b1854	1	0	0
b4043	b1855	0	0	0
b4043	b1856	1	0	0
b4043	b1857	1	0	0
b4043	b1858	1	0	0
b4043	b1859	1	0	0
b4043	b1860	1	0	0
b4043	b1861	1	1	0
b4043	b1862	0	1	0
b4043	b1863	1	0	0
b4043	b1864	1	0	0
b4043	b1865	0	0	0
b4043	b1866	1	0	0
b4043	b1867	1	0	0
b4043	b1868	1	0	0
b4043	b1869	0	0	0
b4043	b1870	1	0	0
b4043	b1871	1	0	0
b4043	b1872	0	0	0
b4043	b1873	0	0	0
b4043	b1874	0	0	0
b4043	b1875	0	0	0
b4043	b1876	1	0	0
b4043	b1877	0	0	0
b4043	b1878	0	0	0
b4043	b1879	1	0	0
b4043	b1880	1	0	0
b4043	b1881	1	0	0
b4043	b1882	1	0	0
b4043	b1883	1	0	0
b4043	b1884	1	0	0
b4043	b1885	1	0	0
b4043	b1886	1	0	0
b4043	b1887	1	0	0
b4043	b1888	1	0	0
b4043	b1889	1	0	0
b4043	b1890	1	0	0
b4043	b1891	0	0	0
b4043	b1892	0	0	0
b4043	b1893	0	0	0
b4043	b1894	0	0	0
b4043	b1895	0	0	0
b4043	b1896	0	0	0
b4043	b1897	0	0	0
b4043	b1900	0	0	0
b4043	b1901	0	0	0
b4043	b1902	0	0	0
b4043	b1904	0	0	0
b4043	b1905	0	0	0
b4043	b1906	0	0	0
b4043	b1907	0	0	0
b4043	b1908	0	0	0
b4043	b1912	1	0	0
b4043	b1913	1	0	0
b4043	b1914	1	0	0
b4043	b1915	0	0	0
b4043	b1916	1	0	0
b4043	b1917	0	0	0
b4043	b1918	1	1	0
b4043	b1919	0	0	0
b4043	b1920	1	0	0
b4043	b1921	0	0	0
b4043	b1922	1	0	0
b4043	b1923	1	0	0
b4043	b1924	1	0	0
b4043	b1925	1	0	0
b4043	b1926	0	0	0
b4043	b1927	0	0	0
b4043	b1928	0	0	0
b4043	b1929	1	0	0
b4043	b1930	1	0	0
b4043	b1931	1	0	0
b4043	b1932	0	0	0
b4043	b1936	0	0	0
b4043	b1937	1	0	0
b4043	b1938	1	0	0
b4043	b1939	1	0	0
b4043	b1940	1	0	0
b4043	b1941	1	0	0
b4043	b1942	1	0	0
b4043	b1943	1	0	0
b4043	b1944	1	0	0
b4043	b1945	1	0	0
b4043	b1946	1	0	0
b4043	b1947	0	0	0
b4043	b1948	1	0	0
b4043	b1949	1	0	0
b4043	b1950	1	0	0
b4043	b1951	0	0	0
b4043	b1952	0	0	0
b4043	b1953	0	0	0
b4043	b1955	0	0	0
b4043	b1956	0	0	0
b4043	b1957	0	0	0
b4043	b1958	1	0	0
b4043	b1959	1	0	0
b4043	b1960	0	0	0
b4043	b1961	0	0	0
b4043	b1962	0	0	0
b4043	b1963	0	0	0
b4043	b1967	1	0	0
b4043	b1968	1	0	0
b4043	b1969	0	0	0
b4043	b1970	1	0	0
b4043	b1971	1	0	0
b4043	b1972	1	0	0
b4043	b1973	0	0	0
b4043	b1974	1	0	0
b4043	b1976	1	0	0
b4043	b1978	0	0	0
b4043	b1981	1	0	0
b4043	b1982	1	0	0
b4043	b1983	0	0	0
b4043	b1985	0	0	0
b4043	b1987	0	0	0
b4043	b1988	0	0	0
b4043	b1990	1	0	0
b4043	b1991	1	0	0
b4043	b1992	1	0	0
b4043	b1993	1	0	0
b4043	b1994	0	0	0
b4043	b1996	0	0	0
b4043	b1997	0	0	0
b4043	b1999	0	0	0
b4043	b2000	0	0	0
b4043	b2001	0	0	0
b4043	b2002	0	0	0
b4043	b2003	0	0	0
b4043	b2004	0	0	0
b4043	b2005	0	0	0
b4043	b2006	0	0	0
b4043	b2007	0	0	0
b4043	b2008	0	0	0
b4043	b2009	0	1	0
b4043	b2010	1	0	0
b4043	b2011	1	0	0
b4043	b2012	0	0	0
b4043	b2013	0	0	0
b4043	b2014	0	0	0
b4043	b2015	1	0	0
b4043	b2016	0	0	0
b4043	b2017	0	0	0
b4043	b2018	0	0	0
b4043	b2019	1	0	0
b4043	b2020	1	0	0
b4043	b2021	1	0	0
b4043	b2022	1	0	0
b4043	b2023	1	0	0
b4043	b2024	1	0	0
b4043	b2025	1	0	0
b4043	b2026	1	0	0
b4043	b2027	0	0	0
b4043	b2028	1	0	0
b4043	b2029	0	0	0
b4043	b2030	0	0	0
b4043	b2032	1	0	0
b4043	b2033	0	0	0
b4043	b2034	0	0	0
b4043	b2035	0	0	0
b4043	b2036	0	0	0
b4043	b2037	0	0	0
b4043	b2038	1	0	0
b4043	b2039	1	0	0
b4043	b2040	1	0	0
b4043	b2041	1	0	0
b4043	b2042	1	0	0
b4043	b2043	0	0	0
b4043	b2044	1	0	0
b4043	b2045	0	0	0
b4043	b2046	0	0	0
b4043	b2047	1	0	0
b4043	b2048	1	0	0
b4043	b2049	1	0	0
b4043	b2050	1	0	0
b4043	b2051	0	0	0
b4043	b2052	0	0	0
b4043	b2053	1	0	0
b4043	b2054	0	0	0
b4043	b2055	0	0	0
b4043	b2056	0	0	0
b4043	b2057	0	0	0
b4043	b2058	0	0	0
b4043	b2059	0	0	0
b4043	b2060	1	0	0
b4043	b2061	1	0	0
b4043	b2062	1	0	0
b4043	b2063	1	0	0
b4043	b2064	1	0	0
b4043	b2065	1	0	0
b4043	b2066	0	0	0
b4043	b2067	1	0	0
b4043	b2068	1	0	0
b4043	b2069	1	0	0
b4043	b2070	0	0	0
b4043	b2071	0	0	0
b4043	b2072	0	0	0
b4043	b2073	0	0	0
b4043	b2074	1	0	0
b4043	b2075	1	0	0
b4043	b2076	1	0	0
b4043	b2077	0	0	0
b4043	b2078	0	0	0
b4043	b2079	0	0	0
b4043	b2080	1	0	0
b4043	b2081	1	0	0
b4043	b2082	0	0	0
b4043	b2083	0	0	0
b4043	b2085	0	0	0
b4043	b2086	1	0	0
b4043	b2088	0	0	0
b4043	b2089	1	0	0
b4043	b2091	0	0	0
b4043	b2092	0	0	0
b4043	b2093	0	0	0
b4043	b2094	0	0	0
b4043	b2095	0	0	0
b4043	b2096	1	0	0
b4043	b2097	0	0	0
b4043	b2098	0	0	0
b4043	b2099	0	0	0
b4043	b2100	0	0	0
b4043	b2101	1	0	0
b4043	b2102	0	0	0
b4043	b2103	1	0	0
b4043	b2104	0	0	0
b4043	b2105	1	0	0
b4043	b2106	0	0	0
b4043	b2107	0	0	0
b4043	b2108	0	0	0
b4043	b2109	0	0	0
b4043	b2110	0	0	0
b4043	b2111	0	0	0
b4043	b2112	0	0	0
b4043	b2113	1	0	0
b4043	b2114	1	0	0
b4043	b2118	0	0	0
b4043	b2119	0	0	0
b4043	b2120	0	0	0
b4043	b2121	0	0	0
b4043	b2122	0	0	0
b4043	b2123	0	0	0
b4043	b2124	1	0	0
b4043	b2125	1	0	0
b4043	b2126	1	0	0
b4043	b2127	1	0	0
